time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
2015-06-18 19:00:00-05:00,24.73,89.54,242.0,543.42,73.0,423.15,4.35,181.0,99475.0
2015-06-18 20:00:00-05:00,25.01,86.4,58.0,230.51,34.0,423.65,3.86,182.0,99488.0
2015-06-18 21:00:00-05:00,25.3,83.25,0.0,0.0,0.0,424.15,3.37,183.0,99501.0
2015-06-18 22:00:00-05:00,24.83,85.54,0.0,0.0,0.0,419.27,3.01,185.0,99563.0
2015-06-18 23:00:00-05:00,24.36,87.82,0.0,0.0,0.0,414.38,2.65,186.0,99625.0
2015-06-19 00:00:00-05:00,23.89,90.11,0.0,0.0,0.0,409.5,2.29,187.0,99687.0
2015-06-19 01:00:00-05:00,23.73,90.79,0.0,0.0,0.0,410.35,2.24,188.0,99671.0
2015-06-19 02:00:00-05:00,23.58,91.46,0.0,0.0,0.0,411.2,2.2,189.0,99654.0
2015-06-19 03:00:00-05:00,23.42,92.14,0.0,0.0,0.0,412.05,2.15,189.0,99638.0
2015-06-19 04:00:00-05:00,23.49,92.85,0.0,0.0,0.0,412.4,1.71,193.0,99648.0
2015-06-19 05:00:00-05:00,23.56,93.56,0.0,0.0,0.0,412.75,1.28,196.0,99658.0
2015-06-19 06:00:00-05:00,23.63,94.27,0.0,0.0,0.0,413.1,0.84,200.0,99667.0
2015-06-19 07:00:00-05:00,24.25,89.94,2.0,0.0,2.0,416.7,1.32,206.0,99697.0
2015-06-19 08:00:00-05:00,24.88,85.6,10.0,0.0,10.0,420.3,1.8,211.0,99726.0
2015-06-19 09:00:00-05:00,25.51,81.27,68.0,0.0,68.0,423.9,2.28,217.0,99756.0
2015-06-19 10:00:00-05:00,25.97,80.4,180.0,4.43,177.0,426.73,2.32,215.0,99739.0
2015-06-19 11:00:00-05:00,26.44,79.54,328.0,24.25,308.0,429.57,2.37,214.0,99723.0
2015-06-19 12:00:00-05:00,26.9,78.67,490.0,63.46,431.0,432.4,2.41,212.0,99707.0
2015-06-19 13:00:00-05:00,26.99,77.26,507.0,54.82,453.0,432.8,2.96,208.0,99667.0
2015-06-19 14:00:00-05:00,27.08,75.85,640.0,137.79,504.0,433.2,3.5,203.0,99628.0
2015-06-19 15:00:00-05:00,27.17,74.44,311.0,16.04,296.0,433.6,4.04,199.0,99589.0
2015-06-19 16:00:00-05:00,27.19,75.09,486.0,104.38,399.0,430.68,2.84,193.0,99573.0
2015-06-19 17:00:00-05:00,27.21,75.75,250.0,17.43,238.0,427.77,1.64,188.0,99556.0
2015-06-19 18:00:00-05:00,27.23,76.4,296.0,150.88,219.0,424.85,0.44,182.0,99540.0
2015-06-19 19:00:00-05:00,26.69,77.06,195.0,272.61,110.0,424.62,1.41,183.0,99556.0
2015-06-19 20:00:00-05:00,26.14,77.73,51.0,142.93,36.0,424.38,2.37,184.0,99573.0
2015-06-19 21:00:00-05:00,25.6,78.39,0.0,0.0,0.0,424.15,3.34,185.0,99589.0
2015-06-19 22:00:00-05:00,25.15,81.26,0.0,0.0,0.0,417.9,3.26,186.0,99625.0
2015-06-19 23:00:00-05:00,24.71,84.12,0.0,0.0,0.0,411.65,3.19,187.0,99661.0
2015-06-20 00:00:00-05:00,24.27,86.99,0.0,0.0,0.0,405.4,3.12,188.0,99697.0
2015-06-20 01:00:00-05:00,24.17,88.45,0.0,0.0,0.0,404.02,3.06,190.0,99680.0
2015-06-20 02:00:00-05:00,24.07,89.9,0.0,0.0,0.0,402.63,3.0,193.0,99664.0
2015-06-20 03:00:00-05:00,23.97,91.36,0.0,0.0,0.0,401.25,2.94,195.0,99648.0
2015-06-20 04:00:00-05:00,24.06,91.7,0.0,0.0,0.0,401.8,2.92,194.0,99648.0
2015-06-20 05:00:00-05:00,24.15,92.03,0.0,0.0,0.0,402.35,2.91,193.0,99648.0
2015-06-20 06:00:00-05:00,24.24,92.37,0.0,0.0,0.0,402.9,2.9,192.0,99648.0
2015-06-20 07:00:00-05:00,24.54,89.61,8.0,0.0,8.0,407.98,3.4,194.0,99671.0
2015-06-20 08:00:00-05:00,24.84,86.85,24.0,0.0,24.0,413.07,3.91,196.0,99693.0
2015-06-20 09:00:00-05:00,25.14,84.09,150.0,2.01,149.0,418.15,4.41,197.0,99716.0
2015-06-20 10:00:00-05:00,25.46,80.93,321.0,53.21,285.0,420.52,4.01,196.0,99716.0
2015-06-20 11:00:00-05:00,25.79,77.77,297.0,18.2,282.0,422.88,3.6,194.0,99716.0
2015-06-20 12:00:00-05:00,26.11,74.61,476.0,57.02,423.0,425.25,3.2,193.0,99716.0
2015-06-20 13:00:00-05:00,26.95,71.94,580.0,93.4,488.0,427.6,3.14,185.0,99664.0
2015-06-20 14:00:00-05:00,27.79,69.27,542.0,70.91,472.0,429.95,3.09,178.0,99612.0
2015-06-20 15:00:00-05:00,28.64,66.6,302.0,16.03,287.0,432.3,3.03,171.0,99559.0
2015-06-20 16:00:00-05:00,28.24,68.92,217.0,9.59,209.0,430.5,2.91,166.0,99537.0
2015-06-20 17:00:00-05:00,27.85,71.25,361.0,78.35,307.0,428.7,2.8,161.0,99514.0
2015-06-20 18:00:00-05:00,27.45,73.57,82.0,0.0,82.0,426.9,2.68,156.0,99491.0
2015-06-20 19:00:00-05:00,26.66,72.92,71.0,0.0,71.0,426.38,2.85,155.0,99530.0
2015-06-20 20:00:00-05:00,25.86,72.26,29.0,0.0,29.0,425.87,3.03,155.0,99569.0
2015-06-20 21:00:00-05:00,25.07,71.61,0.0,0.0,0.0,425.35,3.2,155.0,99609.0
2015-06-20 22:00:00-05:00,24.74,73.99,0.0,0.0,0.0,423.62,3.16,159.0,99635.0
2015-06-20 23:00:00-05:00,24.42,76.37,0.0,0.0,0.0,421.88,3.13,164.0,99661.0
2015-06-21 00:00:00-05:00,24.1,78.75,0.0,0.0,0.0,420.15,3.09,168.0,99687.0
2015-06-21 01:00:00-05:00,23.59,80.59,0.0,0.0,0.0,419.97,3.35,171.0,99671.0
2015-06-21 02:00:00-05:00,23.08,82.43,0.0,0.0,0.0,419.78,3.61,173.0,99654.0
2015-06-21 03:00:00-05:00,22.57,84.27,0.0,0.0,0.0,419.6,3.88,175.0,99638.0
2015-06-21 04:00:00-05:00,22.91,85.25,0.0,0.0,0.0,420.42,3.43,170.0,99654.0
2015-06-21 05:00:00-05:00,23.24,86.23,0.0,0.0,0.0,421.23,2.99,164.0,99671.0
2015-06-21 06:00:00-05:00,23.58,87.21,0.0,0.0,0.0,422.05,2.55,159.0,99687.0
2015-06-21 07:00:00-05:00,24.33,87.78,25.0,0.0,25.0,423.92,3.42,160.0,99707.0
2015-06-21 08:00:00-05:00,25.09,88.35,125.0,54.18,109.0,425.78,4.29,161.0,99726.0
2015-06-21 09:00:00-05:00,25.85,88.92,129.0,0.0,129.0,427.65,5.16,163.0,99746.0
2015-06-21 10:00:00-05:00,26.03,88.7,126.0,0.0,126.0,427.82,5.0,164.0,99752.0
2015-06-21 11:00:00-05:00,26.2,88.49,446.0,78.9,381.0,427.98,4.84,166.0,99759.0
2015-06-21 12:00:00-05:00,26.38,88.27,293.0,15.07,279.0,428.15,4.68,167.0,99765.0
2015-06-21 13:00:00-05:00,26.44,82.87,289.0,15.23,274.0,429.92,4.86,167.0,99716.0
2015-06-21 14:00:00-05:00,26.5,77.47,310.0,16.21,294.0,431.68,5.05,166.0,99667.0
2015-06-21 15:00:00-05:00,26.56,72.07,398.0,29.92,370.0,433.45,5.24,166.0,99618.0
2015-06-21 16:00:00-05:00,26.76,71.44,606.0,248.07,399.0,434.23,4.59,163.0,99599.0
2015-06-21 17:00:00-05:00,26.96,70.8,474.0,231.96,314.0,435.02,3.94,161.0,99579.0
2015-06-21 18:00:00-05:00,27.16,70.17,368.0,334.13,197.0,435.8,3.3,159.0,99559.0
2015-06-21 19:00:00-05:00,26.12,72.99,114.0,15.96,109.0,429.22,3.28,159.0,99618.0
2015-06-21 20:00:00-05:00,25.07,75.82,23.0,0.0,23.0,422.63,3.27,159.0,99677.0
2015-06-21 21:00:00-05:00,24.03,78.64,0.0,0.0,0.0,416.05,3.26,159.0,99736.0
2015-06-21 22:00:00-05:00,23.9,80.71,0.0,0.0,0.0,416.05,3.01,157.0,99762.0
2015-06-21 23:00:00-05:00,23.77,82.79,0.0,0.0,0.0,416.05,2.76,156.0,99788.0
2015-06-22 00:00:00-05:00,23.64,84.86,0.0,0.0,0.0,416.05,2.51,155.0,99814.0
2015-06-22 01:00:00-05:00,23.62,86.67,0.0,0.0,0.0,416.15,2.42,155.0,99798.0
2015-06-22 02:00:00-05:00,23.6,88.48,0.0,0.0,0.0,416.25,2.33,154.0,99782.0
2015-06-22 03:00:00-05:00,23.58,90.29,0.0,0.0,0.0,416.35,2.23,153.0,99765.0
2015-06-22 04:00:00-05:00,23.71,91.26,0.0,0.0,0.0,415.43,2.26,152.0,99775.0
2015-06-22 05:00:00-05:00,23.84,92.22,0.0,0.0,0.0,414.52,2.29,150.0,99785.0
2015-06-22 06:00:00-05:00,23.97,93.19,0.0,0.0,0.0,413.6,2.32,148.0,99795.0
2015-06-22 07:00:00-05:00,24.74,88.61,18.0,0.0,18.0,416.95,2.88,153.0,99824.0
2015-06-22 08:00:00-05:00,25.51,84.04,93.0,0.0,93.0,420.3,3.44,159.0,99854.0
2015-06-22 09:00:00-05:00,26.29,79.46,175.0,14.14,168.0,423.65,4.0,164.0,99883.0
2015-06-22 10:00:00-05:00,26.77,76.06,461.0,232.47,304.0,426.83,4.45,164.0,99873.0
2015-06-22 11:00:00-05:00,27.24,72.65,618.0,286.63,382.0,430.02,4.9,163.0,99863.0
2015-06-22 12:00:00-05:00,27.72,69.25,589.0,133.49,465.0,433.2,5.35,162.0,99854.0
2015-06-22 13:00:00-05:00,28.28,66.45,440.0,33.51,407.0,435.0,4.9,160.0,99814.0
2015-06-22 14:00:00-05:00,28.84,63.66,283.0,15.19,268.0,436.8,4.44,158.0,99775.0
2015-06-22 15:00:00-05:00,29.4,60.86,321.0,17.09,305.0,438.6,3.99,156.0,99736.0
2015-06-22 16:00:00-05:00,28.84,63.24,350.0,28.75,326.0,437.35,3.58,157.0,99716.0
2015-06-22 17:00:00-05:00,28.28,65.61,278.0,26.07,260.0,436.1,3.18,158.0,99697.0
2015-06-22 18:00:00-05:00,27.72,67.99,195.0,21.47,184.0,434.85,2.77,159.0,99677.0
2015-06-22 19:00:00-05:00,26.95,74.05,201.0,293.05,109.0,431.25,2.8,155.0,99707.0
2015-06-22 20:00:00-05:00,26.18,80.1,59.0,224.13,35.0,427.65,2.83,151.0,99736.0
2015-06-22 21:00:00-05:00,25.41,86.16,0.0,0.0,0.0,424.05,2.86,147.0,99765.0
2015-06-22 22:00:00-05:00,25.06,87.94,0.0,0.0,0.0,421.5,2.58,150.0,99818.0
2015-06-22 23:00:00-05:00,24.72,89.72,0.0,0.0,0.0,418.95,2.3,153.0,99870.0
2015-06-23 00:00:00-05:00,24.38,91.5,0.0,0.0,0.0,416.4,2.03,157.0,99922.0
2015-06-23 01:00:00-05:00,24.27,92.17,0.0,0.0,0.0,416.83,1.86,159.0,99919.0
2015-06-23 02:00:00-05:00,24.16,92.84,0.0,0.0,0.0,417.27,1.7,160.0,99916.0
2015-06-23 03:00:00-05:00,24.05,93.51,0.0,0.0,0.0,417.7,1.53,162.0,99913.0
2015-06-23 04:00:00-05:00,24.22,93.32,0.0,0.0,0.0,418.75,1.58,158.0,99935.0
2015-06-23 05:00:00-05:00,24.38,93.12,0.0,0.0,0.0,419.8,1.63,155.0,99958.0
2015-06-23 06:00:00-05:00,24.55,92.93,0.0,0.0,0.0,420.85,1.68,151.0,99981.0
2015-06-23 07:00:00-05:00,25.46,86.15,6.0,0.0,6.0,420.98,1.94,146.0,100014.0
2015-06-23 08:00:00-05:00,26.37,79.38,59.0,0.0,59.0,421.12,2.21,142.0,100047.0
2015-06-23 09:00:00-05:00,27.29,72.6,147.0,0.0,147.0,421.25,2.47,137.0,100079.0
2015-06-23 10:00:00-05:00,28.33,67.95,433.0,183.78,309.0,422.88,2.93,138.0,100053.0
2015-06-23 11:00:00-05:00,29.37,63.3,545.0,201.73,379.0,424.52,3.39,138.0,100027.0
2015-06-23 12:00:00-05:00,30.41,58.65,918.0,850.73,128.0,426.15,3.85,139.0,100001.0
2015-06-23 13:00:00-05:00,30.23,57.64,982.0,864.21,131.0,426.97,3.83,139.0,99952.0
2015-06-23 14:00:00-05:00,30.04,56.63,748.0,258.26,493.0,427.78,3.81,139.0,99903.0
2015-06-23 15:00:00-05:00,29.86,55.62,927.0,853.27,128.0,428.6,3.79,139.0,99854.0
2015-06-23 16:00:00-05:00,29.5,57.19,811.0,824.88,122.0,430.0,3.48,137.0,99837.0
2015-06-23 17:00:00-05:00,29.14,58.76,475.0,233.04,314.0,431.4,3.16,136.0,99821.0
2015-06-23 18:00:00-05:00,28.78,60.33,103.0,0.0,103.0,432.8,2.84,134.0,99805.0
2015-06-23 19:00:00-05:00,27.34,68.87,212.0,349.71,102.0,427.48,2.69,144.0,99867.0
2015-06-23 20:00:00-05:00,25.89,77.41,39.0,27.86,36.0,422.17,2.54,154.0,99929.0
2015-06-23 21:00:00-05:00,24.45,85.95,0.0,0.0,0.0,416.85,2.39,164.0,99991.0
2015-06-23 22:00:00-05:00,24.12,87.76,0.0,0.0,0.0,413.1,2.33,170.0,100007.0
2015-06-23 23:00:00-05:00,23.8,89.58,0.0,0.0,0.0,409.35,2.27,176.0,100024.0
2015-06-24 00:00:00-05:00,23.48,91.39,0.0,0.0,0.0,405.6,2.21,182.0,100040.0
2015-06-24 01:00:00-05:00,23.37,92.67,0.0,0.0,0.0,402.75,1.96,189.0,100017.0
2015-06-24 02:00:00-05:00,23.26,93.95,0.0,0.0,0.0,399.9,1.72,196.0,99994.0
2015-06-24 03:00:00-05:00,23.15,95.23,0.0,0.0,0.0,397.05,1.48,203.0,99971.0
2015-06-24 04:00:00-05:00,23.12,95.63,0.0,0.0,0.0,395.1,1.39,209.0,99984.0
2015-06-24 05:00:00-05:00,23.09,96.02,0.0,0.0,0.0,393.15,1.3,216.0,99997.0
2015-06-24 06:00:00-05:00,23.07,96.42,0.0,0.0,0.0,391.2,1.21,222.0,100011.0
2015-06-24 07:00:00-05:00,24.26,89.41,45.0,185.96,29.0,397.57,1.03,189.0,100043.0
2015-06-24 08:00:00-05:00,25.45,82.4,224.0,522.33,71.0,403.93,0.86,156.0,100076.0
2015-06-24 09:00:00-05:00,26.64,75.39,433.0,684.92,95.0,410.3,0.68,123.0,100109.0
2015-06-24 10:00:00-05:00,27.83,68.75,632.0,772.91,111.0,415.43,1.28,130.0,100082.0
2015-06-24 11:00:00-05:00,29.02,62.11,799.0,824.44,121.0,420.57,1.89,138.0,100056.0
2015-06-24 12:00:00-05:00,30.21,55.47,921.0,854.27,128.0,425.7,2.5,145.0,100030.0
2015-06-24 13:00:00-05:00,30.36,54.57,986.0,868.39,131.0,428.88,2.88,147.0,99971.0
2015-06-24 14:00:00-05:00,30.5,53.68,989.0,867.91,132.0,432.07,3.27,150.0,99913.0
2015-06-24 15:00:00-05:00,30.65,52.78,930.0,856.26,128.0,435.25,3.66,153.0,99854.0
2015-06-24 16:00:00-05:00,30.17,54.65,814.0,828.09,122.0,431.28,3.25,154.0,99837.0
2015-06-24 17:00:00-05:00,29.69,56.53,626.0,636.41,186.0,427.32,2.85,155.0,99821.0
2015-06-24 18:00:00-05:00,29.21,58.4,392.0,410.79,181.0,423.35,2.44,157.0,99805.0
2015-06-24 19:00:00-05:00,28.03,59.79,248.0,549.04,75.0,414.52,2.57,157.0,99828.0
2015-06-24 20:00:00-05:00,26.85,61.19,62.0,240.33,36.0,405.68,2.7,158.0,99850.0
2015-06-24 21:00:00-05:00,25.67,62.58,0.0,0.0,0.0,396.85,2.83,158.0,99873.0
2015-06-24 22:00:00-05:00,25.09,65.12,0.0,0.0,0.0,394.68,2.57,166.0,99909.0
2015-06-24 23:00:00-05:00,24.52,67.65,0.0,0.0,0.0,392.52,2.3,173.0,99945.0
2015-06-25 00:00:00-05:00,23.95,70.19,0.0,0.0,0.0,390.35,2.04,180.0,99981.0
2015-06-25 01:00:00-05:00,23.52,73.84,0.0,0.0,0.0,389.25,2.11,188.0,99975.0
2015-06-25 02:00:00-05:00,23.09,77.48,0.0,0.0,0.0,388.15,2.17,197.0,99968.0
2015-06-25 03:00:00-05:00,22.66,81.13,0.0,0.0,0.0,387.05,2.23,205.0,99962.0
2015-06-25 04:00:00-05:00,22.45,83.29,0.0,0.0,0.0,385.65,2.06,219.0,99958.0
2015-06-25 05:00:00-05:00,22.23,85.46,0.0,0.0,0.0,384.25,1.89,232.0,99955.0
2015-06-25 06:00:00-05:00,22.02,87.62,0.0,0.0,0.0,382.85,1.72,245.0,99952.0
2015-06-25 07:00:00-05:00,23.91,81.16,44.0,176.21,29.0,389.5,1.96,238.0,99952.0
2015-06-25 08:00:00-05:00,25.8,74.69,223.0,520.48,71.0,396.15,2.2,231.0,99952.0
2015-06-25 09:00:00-05:00,27.69,68.23,432.0,684.0,95.0,402.8,2.44,224.0,99952.0
2015-06-25 10:00:00-05:00,28.77,63.69,630.0,770.72,111.0,410.28,2.55,209.0,99922.0
2015-06-25 11:00:00-05:00,29.84,59.16,798.0,823.75,121.0,417.77,2.65,194.0,99893.0
2015-06-25 12:00:00-05:00,30.92,54.62,709.0,334.07,399.0,425.25,2.76,179.0,99863.0
2015-06-25 13:00:00-05:00,31.07,53.17,985.0,867.51,131.0,429.95,2.92,174.0,99782.0
2015-06-25 14:00:00-05:00,31.22,51.71,988.0,866.87,132.0,434.65,3.08,169.0,99700.0
2015-06-25 15:00:00-05:00,31.37,50.26,930.0,855.0,129.0,439.35,3.24,163.0,99618.0
2015-06-25 16:00:00-05:00,30.75,53.73,814.0,827.74,122.0,438.65,2.8,161.0,99602.0
2015-06-25 17:00:00-05:00,30.12,57.2,652.0,780.52,112.0,437.95,2.37,159.0,99586.0
2015-06-25 18:00:00-05:00,29.5,60.67,456.0,698.21,97.0,437.25,1.93,156.0,99569.0
2015-06-25 19:00:00-05:00,28.79,63.2,221.0,392.91,97.0,431.18,2.29,158.0,99592.0
2015-06-25 20:00:00-05:00,28.08,65.73,62.0,239.32,36.0,425.12,2.66,161.0,99615.0
2015-06-25 21:00:00-05:00,27.37,68.26,0.0,0.0,0.0,419.05,3.02,163.0,99638.0
2015-06-25 22:00:00-05:00,26.64,73.49,0.0,0.0,0.0,414.45,3.4,170.0,99658.0
2015-06-25 23:00:00-05:00,25.92,78.73,0.0,0.0,0.0,409.85,3.77,178.0,99677.0
2015-06-26 00:00:00-05:00,25.2,83.96,0.0,0.0,0.0,405.25,4.15,185.0,99697.0
2015-06-26 01:00:00-05:00,24.91,86.44,0.0,0.0,0.0,404.12,3.88,190.0,99680.0
2015-06-26 02:00:00-05:00,24.61,88.93,0.0,0.0,0.0,402.98,3.61,196.0,99664.0
2015-06-26 03:00:00-05:00,24.32,91.41,0.0,0.0,0.0,401.85,3.34,201.0,99648.0
2015-06-26 04:00:00-05:00,24.28,92.23,0.0,0.0,0.0,400.45,3.06,201.0,99658.0
2015-06-26 05:00:00-05:00,24.24,93.06,0.0,0.0,0.0,399.05,2.79,201.0,99667.0
2015-06-26 06:00:00-05:00,24.21,93.88,0.0,0.0,0.0,397.65,2.51,201.0,99677.0
2015-06-26 07:00:00-05:00,25.46,87.74,43.0,178.24,28.0,400.95,2.77,205.0,99677.0
2015-06-26 08:00:00-05:00,26.72,81.59,185.0,302.29,97.0,404.25,3.03,209.0,99677.0
2015-06-26 09:00:00-05:00,27.98,75.45,314.0,227.71,202.0,407.55,3.3,213.0,99677.0
2015-06-26 10:00:00-05:00,28.99,69.83,626.0,767.07,110.0,413.57,3.52,209.0,99654.0
2015-06-26 11:00:00-05:00,30.01,64.22,793.0,818.2,121.0,419.58,3.74,206.0,99631.0
2015-06-26 12:00:00-05:00,31.02,58.6,915.0,848.44,128.0,425.6,3.96,202.0,99609.0
2015-06-26 13:00:00-05:00,31.18,57.78,980.0,862.58,131.0,427.6,4.16,200.0,99563.0
2015-06-26 14:00:00-05:00,31.34,56.95,984.0,863.81,131.0,429.6,4.35,198.0,99517.0
2015-06-26 15:00:00-05:00,31.51,56.13,927.0,852.69,128.0,431.6,4.55,196.0,99471.0
2015-06-26 16:00:00-05:00,31.34,56.25,812.0,825.02,122.0,431.88,4.07,190.0,99442.0
2015-06-26 17:00:00-05:00,31.18,56.36,650.0,777.14,112.0,432.17,3.6,185.0,99412.0
2015-06-26 18:00:00-05:00,31.01,56.48,454.0,693.65,97.0,432.45,3.12,180.0,99383.0
2015-06-26 19:00:00-05:00,29.87,60.08,187.0,221.49,117.0,425.9,2.87,177.0,99422.0
2015-06-26 20:00:00-05:00,28.73,63.69,57.0,183.44,37.0,419.35,2.62,175.0,99461.0
2015-06-26 21:00:00-05:00,27.6,67.29,0.0,0.0,0.0,412.8,2.37,173.0,99501.0
2015-06-26 22:00:00-05:00,27.0,70.62,0.0,0.0,0.0,410.4,3.09,179.0,99550.0
2015-06-26 23:00:00-05:00,26.4,73.94,0.0,0.0,0.0,408.0,3.81,185.0,99599.0
2015-06-27 00:00:00-05:00,25.8,77.27,0.0,0.0,0.0,405.6,4.52,192.0,99648.0
2015-06-27 01:00:00-05:00,25.45,79.58,0.0,0.0,0.0,404.23,4.38,197.0,99628.0
2015-06-27 02:00:00-05:00,25.1,81.88,0.0,0.0,0.0,402.87,4.23,203.0,99609.0
2015-06-27 03:00:00-05:00,24.75,84.19,0.0,0.0,0.0,401.5,4.08,208.0,99589.0
2015-06-27 04:00:00-05:00,24.67,85.43,0.0,0.0,0.0,400.0,3.31,213.0,99602.0
2015-06-27 05:00:00-05:00,24.58,86.67,0.0,0.0,0.0,398.5,2.54,217.0,99615.0
2015-06-27 06:00:00-05:00,24.5,87.91,0.0,0.0,0.0,397.0,1.77,221.0,99628.0
2015-06-27 07:00:00-05:00,25.64,82.53,5.0,0.0,5.0,402.33,1.3,226.0,99651.0
2015-06-27 08:00:00-05:00,26.78,77.14,31.0,0.0,31.0,407.67,0.83,230.0,99674.0
2015-06-27 09:00:00-05:00,27.93,71.76,36.0,0.0,36.0,413.0,0.36,234.0,99697.0
2015-06-27 10:00:00-05:00,28.78,69.05,261.0,22.32,246.0,416.15,0.51,229.0,99654.0
2015-06-27 11:00:00-05:00,29.63,66.34,515.0,142.55,398.0,419.3,0.66,223.0,99612.0
2015-06-27 12:00:00-05:00,30.48,63.63,703.0,271.78,451.0,422.45,0.81,218.0,99569.0
2015-06-27 13:00:00-05:00,30.48,62.3,766.0,287.58,483.0,422.05,1.01,211.0,99530.0
2015-06-27 14:00:00-05:00,30.48,60.96,985.0,863.81,132.0,421.65,1.2,204.0,99491.0
2015-06-27 15:00:00-05:00,30.49,59.63,927.0,851.47,129.0,421.25,1.39,198.0,99452.0
2015-06-27 16:00:00-05:00,29.6,62.56,167.0,4.78,163.0,423.57,1.5,205.0,99448.0
2015-06-27 17:00:00-05:00,28.72,65.48,184.0,4.33,181.0,425.88,1.6,213.0,99445.0
2015-06-27 18:00:00-05:00,27.83,68.41,355.0,287.32,207.0,428.2,1.71,220.0,99442.0
2015-06-27 19:00:00-05:00,27.11,74.14,237.0,486.69,83.0,426.87,1.54,190.0,99488.0
2015-06-27 20:00:00-05:00,26.38,79.87,59.0,210.33,36.0,425.53,1.36,160.0,99533.0
2015-06-27 21:00:00-05:00,25.66,85.6,0.0,0.0,0.0,424.2,1.19,130.0,99579.0
2015-06-27 22:00:00-05:00,25.13,87.91,0.0,0.0,0.0,420.58,0.99,144.0,99615.0
2015-06-27 23:00:00-05:00,24.6,90.23,0.0,0.0,0.0,416.97,0.8,158.0,99651.0
2015-06-28 00:00:00-05:00,24.07,92.54,0.0,0.0,0.0,413.35,0.61,173.0,99687.0
2015-06-28 01:00:00-05:00,23.8,93.31,0.0,0.0,0.0,412.52,0.92,184.0,99664.0
2015-06-28 02:00:00-05:00,23.53,94.07,0.0,0.0,0.0,411.68,1.24,196.0,99641.0
2015-06-28 03:00:00-05:00,23.26,94.84,0.0,0.0,0.0,410.85,1.56,208.0,99618.0
2015-06-28 04:00:00-05:00,23.19,95.0,0.0,0.0,0.0,409.73,1.3,214.0,99635.0
2015-06-28 05:00:00-05:00,23.11,95.17,0.0,0.0,0.0,408.62,1.04,220.0,99651.0
2015-06-28 06:00:00-05:00,23.04,95.33,0.0,0.0,0.0,407.5,0.79,226.0,99667.0
2015-06-28 07:00:00-05:00,23.71,90.8,41.0,158.43,28.0,409.28,0.92,238.0,99700.0
2015-06-28 08:00:00-05:00,24.39,86.27,160.0,186.77,106.0,411.07,1.06,251.0,99733.0
2015-06-28 09:00:00-05:00,25.07,81.74,376.0,434.63,163.0,412.85,1.2,263.0,99765.0
2015-06-28 10:00:00-05:00,25.22,82.59,622.0,761.32,111.0,415.85,1.12,250.0,99746.0
2015-06-28 11:00:00-05:00,25.37,83.44,637.0,326.76,369.0,418.85,1.04,238.0,99726.0
2015-06-28 12:00:00-05:00,25.52,84.29,913.0,846.99,128.0,421.85,0.97,225.0,99707.0
2015-06-28 13:00:00-05:00,25.84,83.84,820.0,392.32,434.0,421.38,0.75,212.0,99651.0
2015-06-28 14:00:00-05:00,26.16,83.39,352.0,19.24,333.0,420.92,0.54,199.0,99595.0
2015-06-28 15:00:00-05:00,26.48,82.94,800.0,431.0,396.0,420.45,0.33,186.0,99540.0
2015-06-28 16:00:00-05:00,26.09,85.33,611.0,252.11,400.0,418.13,0.77,187.0,99524.0
2015-06-28 17:00:00-05:00,25.71,87.72,167.0,2.89,165.0,415.82,1.2,188.0,99507.0
2015-06-28 18:00:00-05:00,25.32,90.11,110.0,0.0,110.0,413.5,1.64,189.0,99491.0
2015-06-28 19:00:00-05:00,24.8,90.9,74.0,0.0,74.0,415.52,1.77,185.0,99517.0
2015-06-28 20:00:00-05:00,24.28,91.7,11.0,0.0,11.0,417.53,1.91,180.0,99543.0
2015-06-28 21:00:00-05:00,23.77,92.49,0.0,0.0,0.0,419.55,2.04,175.0,99569.0
2015-06-28 22:00:00-05:00,23.4,91.33,0.0,0.0,0.0,415.58,2.52,187.0,99586.0
2015-06-28 23:00:00-05:00,23.04,90.17,0.0,0.0,0.0,411.62,3.01,198.0,99602.0
2015-06-29 00:00:00-05:00,22.68,89.01,0.0,0.0,0.0,407.65,3.49,210.0,99618.0
2015-06-29 01:00:00-05:00,22.51,88.4,0.0,0.0,0.0,406.27,3.38,215.0,99602.0
2015-06-29 02:00:00-05:00,22.34,87.79,0.0,0.0,0.0,404.88,3.27,219.0,99586.0
2015-06-29 03:00:00-05:00,22.17,87.18,0.0,0.0,0.0,403.5,3.16,224.0,99569.0
2015-06-29 04:00:00-05:00,22.26,87.27,0.0,0.0,0.0,402.78,2.94,224.0,99576.0
2015-06-29 05:00:00-05:00,22.34,87.37,0.0,0.0,0.0,402.07,2.72,225.0,99582.0
2015-06-29 06:00:00-05:00,22.43,87.46,0.0,0.0,0.0,401.35,2.5,225.0,99589.0
2015-06-29 07:00:00-05:00,23.7,83.8,41.0,172.99,27.0,402.07,2.78,225.0,99618.0
2015-06-29 08:00:00-05:00,24.98,80.15,217.0,506.81,71.0,402.78,3.06,225.0,99648.0
2015-06-29 09:00:00-05:00,26.26,76.49,425.0,674.65,95.0,403.5,3.34,224.0,99677.0
2015-06-29 10:00:00-05:00,27.12,73.21,624.0,765.19,111.0,409.2,3.52,221.0,99661.0
2015-06-29 11:00:00-05:00,27.97,69.92,792.0,817.51,122.0,414.9,3.7,218.0,99644.0
2015-06-29 12:00:00-05:00,28.83,66.64,915.0,848.44,129.0,420.6,3.88,215.0,99628.0
